SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,ReactingG,1,63,63,1.15162240374544,2.75078288201071,RightJoy,RHanded,DS,Move,3.71315598199904,0.962373099988326,,,1.26413300004788,4,17.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.235203037886457,-0.291007257445137,64.8333333333333,Low,14,High
1,30,1,ReactingG,1,64,64,1.6038776242536,1.97127899504592,LeftJoy,RHanded,NDS,Press,2.94686659507313,0.975587600027211,,,2.43016350001562,4.5,17.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.194641616752683,-0.100680571369018,64.6666666666667,Low,14,High
1,30,1,ReactingG,1,65,65,1.45686062179637,1.52449989244036,LeftJoy,RHanded,NDS,Press,2.2984006924757,0.773900800035335,,,4.4296743000159,2.59999999999999,14.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.813711820507754,0.225691907179346,61.9166666666667,Low,14,High
1,30,1,ReactingG,1,66,66,1.75052586083643,2.02052639937063,RightJoy,RHanded,DS,Move,3.03146369929926,1.01093729992863,,,2.54746719996911,9.19999999999999,5.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.0861370149565705,-0.0815335383563903,54.5833333333333,Low,14,High
1,30,1,ReactingG,1,67,67,1.85998278827391,1.80408395979468,RightJoy,RHanded,DS,Move,2.81580725988753,1.01172330009285,,,1.4475892999908,3.40000000000001,18.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0837244164035749,-0.261062389271545,65.0833333333333,Low,14,High
1,30,1,ReactingG,1,68,68,1.29652782669233,2.72655680396456,LeftJoy,RHanded,NDS,Press,3.8990358039071,1.17247899994254,,,1.66122680006083,7.3,17,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.409709283098543,-0.226191159564396,64.1666666666667,Low,14,High
1,30,1,ReactingG,1,69,69,1.84455894386885,1.63223344280048,LeftJoy,RHanded,NDS,Move,2.71512744279242,1.08289399999194,,,3.19625499995891,12,16.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.134731425474486,0.0243656057415478,63.75,Low,14,High
1,30,1,ReactingG,1,70,70,1.33807001281588,1.18586075591526,RightJoy,RHanded,DS,Press,2.28106505592956,1.0952043000143,,,1.46270789997652,5.8,23.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.172517437962352,-0.258594638184868,69.3333333333333,Low,14,High
1,30,1,ReactingG,1,71,71,1.78944512774381,1.34458590725223,LeftJoy,RHanded,NDS,Move,2.36344910722943,1.0188631999772,,,1.36291949998122,21.5,9.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.0618087566956824,-0.274882715967113,58.0833333333333,Low,14,High
1,30,1,ReactingG,1,72,72,1.22918901543887,2.21719936067336,RightJoy,RHanded,DS,Press,3.03115916072954,0.813959800056182,,,1.4298298000358,4.7,18.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.690752195454806,-0.263961204330753,65.5833333333333,Low,14,High
1,30,1,ReactingG,1,73,73,1.09512049714258,2.19551332223043,LeftJoy,RHanded,NDS,Press,3.16381722220965,0.968303899979219,,,1.73014230001718,5.3,21,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.216998665766218,-0.214942346839229,67.5,Low,14,High
1,30,1,ReactingG,1,74,74,1.03314132879677,2.10567879768263,RightJoy,RHanded,DS,Move,3.21685989769816,1.11118110001553,,,2.07999230001587,8.5,13.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.221557637085506,-0.157837673226211,61,Low,14,High
1,30,1,ReactingG,1,75,75,1.9692577984509,1.9820167188438,RightJoy,RHanded,DS,Move,2.91561001889859,0.933593300054781,,,4.19686529994942,4.90000000000001,9.6,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.323541573723248,0.187691387062099,58,Low,14,High
1,30,1,ReactingG,1,76,76,1.04207260563789,1.14770120656864,LeftJoy,RHanded,NDS,Press,2.0146381065231,0.866936899954453,,,1.3307587999152,5.2,15.2,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.528140938646246,-0.280132183683113,62.6666666666667,Low,14,High
1,30,1,ReactingG,1,77,77,1.88713617726489,2.66820815513707,LeftJoy,RHanded,NDS,Move,3.70152365514874,1.03331550001167,,,2.31201390002389,12.5,5.8,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.0174479540679197,-0.119965677400352,54.8333333333333,Low,14,High
1,30,1,ReactingG,1,78,78,1.0836812615525,2.91407449884415,RightJoy,RHanded,DS,Press,3.96146399880368,1.04738949995954,,,1.83056039991789,3.59999999999999,15.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.0257516703781354,-0.198551485556706,62.75,Low,14,High
1,30,1,ReactingG,1,79,79,1.41826110234239,1.07810237223838,LeftJoy,RHanded,NDS,Move,2.13018667220693,1.05208429996856,,,2.83032790001016,12.1,4.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.0401621860801555,-0.0353632712308955,53.75,Low,14,High
1,30,1,ReactingG,1,80,80,1.72018707647323,2.38724318580444,RightJoy,RHanded,DS,Press,3.34977518583856,0.962532000034116,,,2.73014130000956,4.90000000000001,11.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,-0.234715300048742,-0.051716345672666,59.9166666666667,Low,14,High
1,30,1,ReactingG,1,81,81,1.20237087430339,1.40794734721448,LeftJoy,RHanded,NDS,Move,2.4322370471843,1.02428969996981,,,2.13050579989795,6.8,11.1,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.0451523148450671,-0.149592548390345,59.25,Low,14,High
