SubjID,Age,Sex,Block,Session,Trial_Index,Trial_Number,ITI,ReactPeriod,Device,R_Lhanded,MotorSide,MotorInvolvement,TrialTotalTime,ActionTiming,ActionDataDelayToStart,ActionDataDelayToEnd,ActionDataConfidenceReaction,ActionDataConfidenceXaxis,ActionDataConfidenceYaxis,HandDominance,ArmDominance,LegDominance,Motor_coordination,Gaming_frequency,Gaming_type,Music,Inst_type,CutOff,Std_Timing,Std_Reacting,Mean_Reacting,Feedback,ActionTiming_z,ActionDataConfidenceReaction_z,ActionDataConfidenceYaxis_percent,conf_level,overall_motor_rate,motor_rate
1,30,1,TimingG,2,173,53,1.02888539407678,,LeftJoy,RHanded,NDS,Press,1.93850389996078,1.23271659994498,0.7057873000158,1.21628930000588,1.93039580003824,3.40000000000001,9.4,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.0856211488706502,0.0231468182419215,57.8333333333333,Low,14,High
1,30,1,TimingG,2,174,54,1.54125484609243,,RightJoy,RHanded,DS,Move,2.37252229987644,1.2672665999271,1.10525569994934,1.25091940001585,1.75005899998359,-3.2,16.5,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.222082691196123,-0.0602341773432627,63.75,High,14,High
1,30,1,TimingG,2,175,55,1.96482431479784,,LeftJoy,RHanded,NDS,Move,2.55935569992289,1.31641859991942,1.24293710000347,1.29974059993401,1.2970273999963,2.3,10.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.416217502507407,-0.269699055432722,58.5833333333333,Low,14,High
1,30,1,TimingG,2,176,56,1.60281971274565,,RightJoy,RHanded,DS,Press,2.03160089987796,1.29911479994189,0.732486099936068,1.2821769999573,1.04688420007005,3.2,1.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.347872980532101,-0.385355921044142,51.4166666666667,Low,14,High
1,30,1,TimingG,2,177,57,1.88203674759989,,RightJoy,RHanded,DS,Press,2.37802740000188,1.28280270006508,1.09522469993681,1.26643570000306,0.997219700017013,7.90000000000001,3.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,0.283445359434874,-0.408318929472861,53.0833333333333,Low,14,High
1,30,1,TimingG,2,178,58,1.70021426174083,,LeftJoy,RHanded,NDS,Move,2.15108109998982,1.26521810004488,0.885862999944948,1.24936030001845,1.32904770004097,-5.7,2.09999999999999,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.213991766347321,-0.254894065570129,51.75,Low,14,High
1,30,1,TimingG,2,179,59,1.72499039505541,,RightJoy,RHanded,DS,Press,2.94937779998872,1.23349040001631,1.71588739997242,1.2171406999696,1.42878970003221,3.3,4.3,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.0886774137401075,-0.208777093003206,53.5833333333333,Low,14,High
1,30,1,TimingG,2,180,60,1.72033099508975,,LeftJoy,RHanded,NDS,Move,2.47141529992223,1.43318149994593,1.0382337999763,1.41650789999403,1.96320019999985,15.2,3.7,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.877393926017096,0.0383143465974451,53.0833333333333,Low,14,High
1,30,1,TimingG,2,181,61,1.41120500352111,,LeftJoy,RHanded,NDS,Move,1.94258589996025,1.0835791999707,0.85900669998955,1.06679080007598,1.23070820001885,-5.09999999999999,0.900000000000006,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,-1,-0.503424281793144,-0.300362574574996,50.75,Low,14,High
1,30,1,TimingG,2,182,62,1.85182130956073,,RightJoy,RHanded,DS,Press,2.00833820027765,1.30026880011428,0.708069400163367,1.28378200007137,0.929536100011319,10.6,5.9,1,1,1,8,6,1,2,0,3,0.3974,0.2209,1.0713,2,0.352430915219508,-0.439613296188661,54.9166666666667,Low,14,High
